"id","indicator","biomass","logbiomass","composition","x","y","t2.loc","t2.scale","t1.loc","t1.scale","d.pz","t2.pz"
"555",1,7077.00441601347,8.86460599207071,0.313333333333333,348000,1028000,8.55272392005171,2.19399689456855,0.440249286301099,8.93820469281105,-5.83227540169459,-3.13149486379795
"556",1,11390.8883467781,9.34056904697128,0.149350649350649,356000,1028000,8.31154547021691,4.25047992567285,1.77793435848039,8.32411192792987,-3.80544710236352,-2.66615105960913
"557",1,350.514395527652,5.85940177703681,0.00684931506849315,364000,1028000,7.88351859879256,3.75647148515366,0.553491160534964,6.02262710117705,-3.39360601124281,-1.9651089930444
"558",1,1969.42620506657,7.58549751284205,0.04,372000,1028000,7.11750128909373,2.19877038272391,0.320530145705129,7.54108042313662,-2.42871544581082,-0.986929808545596
"559",1,2355.58580862681,7.76454472652638,0.0352112676056338,380000,1028000,6.08266181413894,4.23916452332529,0.905731397955375,7.42663973975669,-0.577632137421918,0.0136526861009204
"560",0,0,NA,0,388000,1028000,5.54441852541115,3.16508723245923,0.759566254297707,-15.0332082736404,0.309060562350379,0.454236771926953
"561",0,0,NA,0,396000,1028000,5.08696819280079,2.94843881572555,0.761927751897524,-14.9767685449271,1.37225765036901,0.802901214833917
"562",0,0,NA,0,404000,1028000,4.9294397396057,2.87731884808731,0.764473328251203,-14.9161249173267,1.76009909391348,0.918803613450167
"563",0,0,NA,0,412000,1028000,4.86880795650213,2.85040468413553,0.76741672174845,-14.8462552667424,1.90637289968391,0.962928558225827
"564",0,0,NA,0,420000,1028000,4.81473825024822,2.82661582395044,0.770341719494998,-14.7770872623,1.80492035567753,1.00206415819782
"565",1,2310.9140346846,7.74539841126342,0.00684931506849315,428000,1028000,4.58930540616458,5.82110556488569,1.76150545643899,6.5776024341548,1.88440906080845,1.1632195165744
"566",1,862.981452459088,6.76039319891631,0.00684931506849315,436000,1028000,4.27219576390577,4.41545199129695,0.639754808262726,6.56934650411384,1.92243867875246,1.38509498928744
"567",0,0,NA,0,444000,1028000,3.93726166420022,2.46716891086017,0.768463241107021,-14.8214777735723,1.91641091692925,1.61440429446079
"568",0,0,NA,0,452000,1028000,3.60528769126179,2.34342922535512,0.761716339789424,-14.9818141544074,2.08300673254466,1.83757231841781
"569",0,0,NA,0,460000,1028000,3.48113745968549,2.298765067644,0.752102080854805,-15.2127626695478,1.98803067926663,1.92014759364437
"570",0,0,NA,0,468000,1028000,3.54612160256976,2.32203648006298,0.741105194484325,-15.4805714416849,1.85538704729394,1.87698014747465
"571",0,0,NA,0,476000,1028000,3.78644360044728,2.41016329735349,0.730937595729395,-15.7317439933343,1.69663378788586,1.71624640661606
"572",0,0,NA,0,484000,1028000,4.15220261247653,2.55074927746396,0.723665048090618,-15.9135520509848,1.52630485433998,1.46778579567102
"573",0,0,NA,0,492000,1028000,4.56707888713453,2.72016617687516,0.720701094685801,-15.9881732096416,1.36108621596388,1.178944327166
"574",0,0,NA,0,5e+05,1028000,5.43850525571202,3.11355157456112,0.72255780506626,-15.9413924287552,-0.426238121489544,0.536759917161562
"575",1,1743.58390518711,7.46369798952736,0.012987012987013,508000,1028000,5.41622061832714,4.46201908299059,1.90314203037637,6.09267149957019,0.471635365262702,0.553974612056844
"576",0,0,NA,0,516000,1028000,5.63840558959533,3.21153370180939,0.736282784146055,-15.5992680882528,0.19915348710361,0.379976559100372
"577",1,58.9990035254348,4.07752055436368,0.0135135135135135,524000,1028000,5.56636267608849,2.39353529674063,1.74919808186536,6.36659973128377,0.572275210570919,0.436987697304225
"578",0,0,NA,0,532000,1028000,5.56437502548776,3.17489282010061,0.748205277446733,-15.3072114903009,0.349704622574314,0.438552278917479
"579",1,4167.17131508106,8.33499274290783,0.00735294117647059,540000,1028000,5.21012623325776,6.34455446413999,2.28314473301821,6.62092975736041,1.0411114113093,0.71091580463587
"580",0,0,NA,0,548000,1028000,5.05189470549678,2.9324534416014,0.744295278723474,-15.4024758414191,0.847143253002194,0.828870941753637
"581",0,0,NA,0,556000,1028000,4.72878582623336,2.78920762031921,0.737705888173587,-15.5641597767576,1.11821773409773,1.0638799732224
"582",0,0,NA,0,564000,1028000,4.54915000413237,2.71261739180871,0.730649848319394,-15.7389030191985,0.933588108631627,1.19160841746864
"583",1,9.53608109661367,2.25508261454582,0.00657894736842105,572000,1028000,4.37567603611716,2.20825510073007,1.72436931413674,5.03138850824261,0.940946510115416,1.31325204513251
"584",1,117.023096417407,4.76237132059288,0.00657894736842105,580000,1028000,4.3080300069883,1.39894025587712,0.589234165665658,4.97194804207251,0.931541150773231,1.36027411552933
"585",0,0,NA,0,588000,1028000,4.42276207667053,2.65999400028638,0.72380470368141,-15.9100435941554,0.699307049980733,1.28038875742965
"586",1,46.1641014261991,3.83220247064003,0.00666666666666667,596000,1028000,4.52355322242007,1.53085481096439,1.37739983753743,5.21936925502158,0.883388201697941,1.2096578883234
"587",1,162.255689193886,5.08917341933856,0.00675675675675676,604000,1028000,5.1263152724728,0.424461755666914,0.795480468435362,5.4629378330998,-0.380861616161286,0.77365006524021
"588",1,144.44959507072,4.97293062365958,0.0135135135135135,612000,1028000,5.38595769342525,1.4019368839443,1.36742921119375,6.16337043879708,-0.37725905870575,0.577272795495046
"589",1,761.814459030937,6.63570303395225,0.00641025641025641,620000,1028000,5.39354914923924,3.06522694932589,1.96492970153473,5.07380599819188,0.470986341033263,0.571436977962011
"590",0,0,NA,0,628000,1028000,5.69506199145266,3.23986076155093,0.739383877664148,-15.5228502860862,0.291974279790181,0.334715000120187
"591",0,0,NA,0,636000,1028000,6.03654042206213,3.41596322651046,0.740160299774343,-15.5037676967946,-0.0717314499917549,0.0530048617090004
"592",1,1367.02063605278,7.2203889324789,0.0133333333333333,644000,1028000,6.08336558879716,3.21346683239538,1.46491507763389,6.33565728245035,0.49303109900858,0.0130495701306645
"593",1,481.107235379043,6.17609018783373,0.114864864864865,260000,1020000,8.06149991350885,3.78611864667252,1.48081127557835,7.40199355818854,-7.98348776185523,-2.23962466771703
"594",1,5433.26543594369,8.60029560159658,0.337837837837838,268000,1020000,8.43646420793259,1.53028281396515,0.765020163536938,8.37785020630412,-6.17128777278438,-2.89990403187509
"595",1,13356.1320708431,9.49973088951743,0.213333333333333,276000,1020000,8.91099281886249,3.31221886661455,1.65919116790055,8.6163332673575,-8.25559964783592,-3.9445697448531
"596",1,5253.81688834466,8.5667101177814,0.368421052631579,284000,1020000,9.07407808158545,2.71856608734726,0.540904296736897,8.45389894941725,-7.56070849671111,-4.37295765338645
"597",1,1419.21938693404,7.2578622719285,0.148648648648649,292000,1020000,8.83254356571654,4.04264345173686,1.61316033275159,8.55564295322513,-5.91194490169995,-3.75237605260869
"598",1,2951.17439763594,7.98995847100627,0.0608108108108108,3e+05,1020000,8.31241912262653,1.97301003391915,0.577846411207472,7.85309618093896,-3.76223596651552,-2.66773489907313
"599",1,2486.05414753404,7.8184520528206,0.0649350649350649,308000,1020000,7.83454070631104,0.426289200691923,0.646463881430018,7.99821845548782,-3.64663736343394,-1.89330078440344
"600",1,734.903133545879,6.59973869943359,0.0479452054794521,316000,1020000,7.41002224648481,2.55359923289506,1.50359455935485,7.80438452299226,-3.39813213332316,-1.32786306080541
"601",1,423.109843628441,6.04763182294449,0.0337837837837838,324000,1020000,7.46713206026293,3.16391016687454,1.32118766390993,7.02008869464895,-3.57770772665351,-1.39860982767758
"602",1,2155.50379033155,7.6757797526322,0.13013698630137,332000,1020000,8.11582506492423,2.20150783712183,0.835500211516334,7.98426640161674,-5.38113934259464,-2.32798293938086
"603",1,2907.95959756521,7.97520694500985,0.361842105263158,340000,1020000,8.42085680688592,2.32105158095736,1.44974724823274,8.92054831932123,-6.79253615359021,-2.86987349599647
"604",1,9080.89927524435,9.11392850581512,0.173333333333333,348000,1020000,8.77232780846658,2.38544693540326,0.472108508521191,9.19634159147035,-8.30059076262872,-3.61053118238151
"605",1,937.211290779199,6.84290875391404,0.0533333333333333,356000,1020000,8.45242363443695,3.83750061166305,1.13623622261902,7.48570106032112,-3.96616562609187,-2.93086461294728
"606",1,466.336906331209,6.14490834786482,0.012987012987013,364000,1020000,7.30266673961087,2.87508119338911,0.901973464421189,6.57478635380427,-2.0647260115992,-1.1987526351944
"607",1,370.190810487793,5.91401857672971,0.0466666666666667,372000,1020000,7.17951900989825,2.910586475802,1.8325232865627,7.94022816908151,-2.34104554875173,-1.05643471701668
"608",1,1230.94714614567,7.11553918955649,0.0136986301369863,380000,1020000,6.5720194614925,2.20063830090698,1.09689863376381,6.59331871810361,-1.688212028449,-0.42759054097934
"609",0,0,NA,0,388000,1020000,5.61767102421737,3.20122885772825,0.755758957698082,-15.1245731102519,0.0854975253367101,0.396445947602344
"610",1,75.8958301181367,4.32936174373739,0.00694444444444444,396000,1020000,4.96915062388187,1.5884058585538,1.67489996705181,6.34300255161228,1.52610534929688,0.889761666291472
"611",0,0,NA,0,404000,1020000,4.87253909223273,2.85205362414897,0.758300795839687,-15.0635249485174,1.46861931900404,0.960220627952359
"612",0,0,NA,0,412000,1020000,4.71109644408715,2.78157049432832,0.760289294751877,-15.0159090098079,1.83429235976545,1.07654365757345
"613",0,0,NA,0,420000,1020000,4.59091376302215,2.73023416063207,0.762638204254861,-14.959822978919,1.95140302644228,1.16208054948126
"614",0,0,NA,0,428000,1020000,4.45125113564289,2.6717659850673,0.764458987686524,-14.9164659887237,1.81600501727945,1.26045041013082
"615",0,0,NA,0,436000,1020000,4.17715526805354,2.56063381523488,0.764590589048983,-14.9133362641055,1.85965609796898,1.45064235545325
"616",0,0,NA,0,444000,1020000,3.80928244879576,2.41871044685058,0.762074868810155,-14.9732582452368,2.07890042368128,1.70087502330996
"617",0,0,NA,0,452000,1020000,3.54383976001842,2.32121535442776,0.756469086165006,-15.1074970777435,2.03637331695782,1.87849794364132
"618",0,0,NA,0,460000,1020000,3.39239892434987,2.26736321864608,0.748248234716639,-15.3061676339241,1.95180351739871,1.97890795645544
"619",0,0,NA,0,468000,1020000,3.40659747182384,2.27235866952725,0.738497060754589,-15.5446706443131,1.83047866184744,1.96952009021214
"620",0,0,NA,0,476000,1020000,3.5913190827724,2.33836087513133,0.729213821083314,-15.7746729271425,1.68346645700659,1.84688542759182
"621",0,0,NA,0,484000,1020000,3.90992687570749,2.45673789525287,0.722480871960752,-15.9433284097897,1.52543049916889,1.63292257609536
"622",0,0,NA,0,492000,1020000,4.36069163745307,2.63452512933402,0.719816315057527,-16.0105081071547,1.14874758004033,1.32368713277306
"623",0,0,NA,0.00704225352112676,5e+05,1020000,4.73742379012502,2.79294454799939,2.36339867244549,5.60512673634305,1.01673486656709,1.05768902190527
"624",1,20.4453246413853,3.01775423245725,0.00704225352112676,508000,1020000,5.22201132809375,2.54317021085806,1.7856349377666,5.75055057858924,0.295746145902805,0.701970909406186
"625",0,0,NA,0,516000,1020000,5.29989800551605,3.04737308602328,0.735307062545165,-15.6233786043491,0.642696121670285,0.643040951756347
"626",0,0,NA,0,524000,1020000,5.37790035144556,3.08444056281879,0.742488685240998,-15.4466613736679,0.622539761462778,0.583460560602448
"627",0,0,NA,0,532000,1020000,5.21878381250706,3.00929922582424,0.746668434333426,-15.3445960689236,1.05562130375282,0.704401205479254
"628",0,0,NA,0,540000,1020000,5.21384830160248,3.00699797965008,0.746494590080559,-15.348829772223,0.62679895286505,0.708115847907232
"629",0,0,NA,0,548000,1020000,4.93783072611024,2.88106353199443,0.742187682585606,-15.4540337219394,0.892087818785726,0.912676522910709
"630",0,0,NA,0,556000,1020000,4.75304437282442,2.7997149912564,0.735179706697943,-15.6265279844211,0.711547675428702,1.04648158008359
"631",0,0,NA,0,564000,1020000,4.52242552245257,2.70140417153557,0.727568389599865,-15.8157455714487,0.715279184329813,1.2104522553473
"632",0,0,NA,0,572000,1020000,4.29029958850774,2.60593668250529,0.721400609071149,-15.9705344476388,0.923252695105822,1.37256272285745
"633",0,0,NA,0,580000,1020000,4.22309859592101,2.57893372272924,0.718166373683866,-16.0522317627538,0.903127790810823,1.41900663808132
"634",0,0,NA,0,588000,1020000,4.21395504082449,2.57528131502918,0.718182056146484,-16.0518347341803,1.08567044944443,1.4253101408333
"635",0,0,NA,0,596000,1020000,4.49141287435812,2.68844978905886,0.720614445271246,-15.9903593290027,0.637849024615719,1.23227100522061
"636",1,875.130328099139,6.77437282166522,0.00666666666666667,604000,1020000,4.90214572969181,3.83469950627173,2.03612131772218,5.13869760682552,-0.0141235423157337,0.938698892540163
"637",1,297.988099794536,5.69705355213266,0.027027027027027,612000,1020000,5.08934802068651,1.86600002282509,1.24700594319264,6.59238668062283,0.208532896391927,0.801135566863571
"638",1,161.72780019074,5.08591467630011,0.00657894736842105,620000,1020000,5.62872666576986,1.64091364273389,0.264186162465224,5.12595234343852,-0.692052133848701,0.387670728580923
"639",0,0,NA,0,628000,1020000,5.63083988135735,3.20776979249718,0.729926099608718,-15.7569220322628,0.0954222236722269,0.385991782367518
"640",1,612.514150109794,6.4175720443721,0.00666666666666667,636000,1020000,5.66488031870805,2.31773111062523,1.59221746255106,5.30588690884703,0.799263688861037,0.358874314225871
"641",1,223.372380096143,5.40884024468621,0.0128205128205128,644000,1020000,5.99580044974777,1.7959865998178,1.17894569118062,6.23035728715844,0.452316667662106,0.0874885382275752
"642",1,4346.75378422156,8.37718458899395,0.233333333333333,260000,1012000,7.72830987025977,2.91957713754244,1.3304317671761,7.71821950323516,-7.46233352424883,-1.74262035206774
"643",1,3240.15342735537,8.08337596178723,0.2,268000,1012000,8.2469714438627,1.4207123093432,0.473711014486227,7.99194009394187,-7.42718929775078,-2.55097698234768
"644",1,4499.75868246856,8.41177904820238,0.25974025974026,276000,1012000,8.69725421762746,1.98014406330352,0.928915127773751,8.76479564048949,-8.04176760674126,-3.44023906472095
"645",1,7646.33367863099,8.94198155424461,0.418918918918919,284000,1012000,8.88280504032957,0.97163691578076,0.527945280382027,9.04722835350919,-8.49797383130353,-3.87452239570781
"646",1,6063.45556252808,8.71003514138657,0.270833333333333,292000,1012000,8.82622113149137,1.31807118993099,0.934860216613284,8.38517718278901,-6.50262236172832,-3.73725595482456
"647",1,3735.70935949331,8.22569300175441,0.114864864864865,3e+05,1012000,8.4155339883126,1.56547119517098,0.58142977867424,8.36422604517253,-3.9716892742304,-2.85968709977902
"648",1,4951.19053317263,8.50738333839647,0.105633802816901,308000,1012000,7.93793712668263,2.79383420219917,0.677158105912477,8.33052076470113,-3.68141585247193,-2.04672218679314
"649",1,1783.50971420629,7.48633845149356,0.0526315789473684,316000,1012000,7.60858276058745,1.11855756774389,0.452351835983832,7.57689970023678,-3.65467215170802,-1.58052955242082
"650",1,6200.74207123788,8.73242425278037,0.0263157894736842,324000,1012000,7.88458303219181,3.51766653406995,2.41599858600245,6.91976846092324,-4.75103510012229,-1.96668665913639
"651",1,3719.6046089834,8.22137265371054,0.253333333333333,332000,1012000,8.0885558431894,1.29999138290903,0.19723862972091,8.23714394573042,-5.86074674885746,-2.28334861922459
"652",1,1727.40981252633,7.45437834734778,0.246666666666667,340000,1012000,8.35932481079027,3.08943534710024,1.63907827300142,8.76680014994432,-9.19019298265338,-2.75380294577602
"653",1,2778.16403299558,7.92954556872571,0.337837837837838,348000,1012000,8.53812429494869,2.7045072475495,1.27497193189194,8.65220749585655,-5.28185382850848,-3.10162478842241
"654",1,8736.58798158678,9.07527500130433,0.138157894736842,356000,1012000,8.62692543338594,2.71195225342596,1.72343131243119,8.08847071677467,-4.87980587990879,-3.28697703297937
"655",1,62.5495301507735,4.13595872530635,0.00666666666666667,364000,1012000,8.10398591245889,4.45940752193446,1.46515884382596,5.66769701808053,-3.44910671525911,-2.30853404859926
"656",1,1199.54592446815,7.08969836788961,0.0723684210526316,372000,1012000,7.2775576590845,1.30580182951564,1.32318641147311,7.9525058084359,-2.31892100415589,-1.16925057741893
"657",1,901.131268463609,6.80365093896478,0.0266666666666667,380000,1012000,6.76343993499831,0.575200247725119,0.882878659509641,7.18517511609852,-1.95376131038752,-0.614335059557869
"658",1,157.957155530047,5.06232382872306,0.02,388000,1012000,5.52717816578513,1.50998020661192,1.82152788906729,7.28242196189206,0.434321680994203,0.467751313430855
"659",0,0,NA,0,396000,1012000,5.15841362635945,2.98127141083825,0.753135171569749,-15.1878051813323,0.587287958461436,0.749693745157009
"660",0,0,NA,0,404000,1012000,4.78276624828546,2.81264272767324,0.753499211901813,-15.1790188223711,1.17285761212549,1.02511374010211
"661",0,0,NA,0,412000,1012000,4.56669054478955,2.72000244666883,0.754368977776883,-15.1580436113236,1.52589964747095,1.17921882373707
"662",0,0,NA,0,420000,1012000,4.37603847698444,2.64079949231085,0.755705929186152,-15.1258488987559,1.85458793639927,1.31299950549938
"663",0,0,NA,0,428000,1012000,4.20683463681637,2.57244064116372,0.756820398101811,-15.099055216564,1.93985281623322,1.43021632645518
"664",0,0,NA,0,436000,1012000,3.97966190205607,2.48343663338482,0.756694970381103,-15.1020687360398,1.9891405968386,1.58562487199609
"665",0,0,NA,0,444000,1012000,3.72181625830197,2.38614063912856,0.754494887330128,-15.1550091896475,1.99956217014356,1.75964909524809
"666",0,0,NA,0,452000,1012000,3.47825897189074,2.29773966649622,0.749715252481109,-15.2705552054269,1.96829478666564,1.92205698455664
"667",0,0,NA,0,460000,1012000,3.31459623047175,2.24018434890481,0.742561894488945,-15.4448687381117,1.89623655915759,2.03025828531701
"668",0,0,NA,0,468000,1012000,3.28646367253964,2.23043718784834,0.734023713109629,-15.6551395017878,1.78902024203911,2.04878878896076
"669",0,0,NA,0,476000,1012000,3.41424891940391,2.27505522738854,0.725845153822696,-15.8588600372637,1.65745854906681,1.96445888137063
"670",0,0,NA,0,484000,1012000,3.74030154183145,2.39298725834625,0.719973807477531,-16.0065304460892,1.30103227217144,1.74724862995992
"671",0,0,NA,0,492000,1012000,4.21312354611336,2.57494942983358,0.717901534604189,-16.0589379303684,0.736377868326387,1.42588318306384
"672",0,0,NA,0,5e+05,1012000,4.51834870279746,2.69969767443557,0.72016126509309,-16.0017971118819,0.828079350336476,1.21332344424249
"673",1,520.024141348151,6.25387523616736,0.00666666666666667,508000,1012000,4.95756202974153,2.95027234375734,1.53987315511986,5.18922041500177,0.32191651734018,0.898248676937995
"674",1,132.45406284949,4.88623588983796,0.00666666666666667,516000,1012000,4.99361901967686,0.700402187133357,0.899444676459388,5.37978501678478,0.913816871048786,0.871809411528261
"675",0,0,NA,0,524000,1012000,5.10163503773899,2.95514930623087,0.740697622866794,-15.4905733031265,0.893768182995934,0.792012324816191
"676",0,0,NA,0,532000,1012000,5.0946981507952,2.95197358565378,0.744786867767137,-15.3904711538905,0.892511226559612,0.797164528822201
"677",1,418.605285379236,6.03692843625621,0.00684931506849315,540000,1012000,4.98291080724909,2.57728264854005,0.488227064908411,5.91563015927829,0.91348486450606,0.87967141337665
"678",1,48.780480484727,3.88733024277467,0.00675675675675676,548000,1012000,4.98482371010527,1.96892230078183,1.55103108826356,5.67847906836579,0.291522064535636,0.878267581958543
"679",1,36.9813863137901,3.61041471346048,0.0131578947368421,556000,1012000,4.76493061888376,1.9381358866278,1.79370179166714,6.17611895047399,0.313864142584721,1.03794305302069
"680",1,78.9104147071576,4.36831321796404,0.0133333333333333,564000,1012000,4.50244775736309,0.722824348088518,1.50531113743425,5.94903524916567,0.521910722658741,1.22451342233868
"681",0,0,NA,0,572000,1012000,4.41983417286042,2.65878710214833,0.719153379945577,-16.0272608804294,0.30761479170924,1.28243552148342
"682",0,0,NA,0,580000,1012000,4.13742882605903,2.54491490530728,0.715386518497902,-16.1227459170468,1.10724926698134,1.47792342729031
"683",0,0,NA,0,588000,1012000,4.20145941436074,2.57029828044337,0.714642221213344,-16.1416723606195,1.07624854803123,1.43391854224256
"684",0,0,NA,0,596000,1012000,4.35381920389363,2.6317202556824,0.716138395740755,-16.1036467083015,1.05203050642113,1.32846939314869
"685",0,0,NA,0,604000,1012000,4.68322915444406,2.76958160680036,0.718528926668628,-16.0430553248713,0.615912864291607,1.09645444792923
"686",0,0,NA,0,612000,1012000,5.4977809658566,3.14228987936719,0.720568734018518,-15.9915127058914,-1.21755354382947,0.490721297803088
"687",1,147.386816225354,4.99306053359327,0.0253164556962025,620000,1012000,5.4983179098794,1.55900988031776,1.49161376876829,6.4292527600815,-0.544798754596206,0.4903025771933
"688",1,187.911084614111,5.23596889677158,0.0197368421052632,628000,1012000,5.52427585821334,1.21642921306044,1.43240183615427,6.51227030272895,0.132694273561348,0.470023219918634
"689",0,0,NA,0,636000,1012000,5.68980234519502,3.23722055706696,0.722674116729726,-15.938465898427,0.381239322113719,0.33893309602366
"690",0,0,NA,0,644000,1012000,5.99230471204398,3.39262166746314,0.724398816001717,-15.8951257422839,0.174630895426378,0.0904356102488407
"691",1,3.06214322718161,1.11911507183769,0.544871794871795,252000,1004000,6.69141577534431,3.70599206280145,2.36799937916636,7.40208626260082,-4.40375727231113,-0.542988409396916
"692",1,5739.14343752272,8.65506525126575,0.472972972972973,260000,1004000,7.35754427236281,4.28251063672537,1.74175801164863,7.60706177875852,-8.33107045113933,-1.26413606219801
"693",1,2334.09508517339,7.75537955116552,0.193333333333333,268000,1004000,7.89057453859266,1.22674750159313,1.00066909260927,8.19909487631542,-8.11572614739888,-1.97558080566499
"694",1,1646.09938648413,7.40616376002422,0.277027027027027,276000,1004000,8.34560352819043,3.1275582686098,1.37800819521585,8.31286942628445,-6.31584483591457,-2.72841378903654
"695",1,4466.17091722766,8.40428670243082,0.289473684210526,284000,1004000,8.84893852675989,2.477827032575,0.498626276164537,8.50383716243162,-7.68331124532706,-3.79183733086354
"696",1,6702.33728516266,8.8102115930773,0.176056338028169,292000,1004000,8.77139779251669,0.771302069895,1.33306417418913,9.52695830422186,-5.51557644706624,-3.60837778676536
"697",1,2044.36774497273,7.62284384951117,0.0675675675675676,3e+05,1004000,8.46953917935003,3.06214970354121,1.10438734156548,8.17620668533966,-3.88452015465775,-2.9643555579403
"698",1,7737.97849715771,8.95389575639355,0.105263157894737,308000,1004000,8.11756363551571,3.61619278121828,1.31324001551515,8.34785217532228,-3.74873019446278,-2.33084817955754
"699",1,2733.28869777666,7.91326081436919,0.108108108108108,316000,1004000,8.11507560067956,1.53818959465771,0.786437844588398,8.17853659417835,-5.85674381199899,-2.32674851730553
"700",1,5026.8526256198,8.52254934669626,0.276315789473684,324000,1004000,8.04707251624028,2.5624342619048,0.222835651479458,8.50313878413482,-6.86094190570651,-2.21653357793737
"701",1,8354.0547602348,9.03050230000748,0.350649350649351,332000,1004000,8.24431337762119,3.55005017011036,0.822630535590332,8.78572156987999,-8.61246144730326,-2.5463146470148
"702",1,3322.16722077447,8.10837262628579,0.353333333333333,340000,1004000,8.49342851294296,2.19922935664469,1.32219148967006,8.87287100122044,-8.22368651222833,-3.01160607642747
"703",1,641.674558304366,6.4640812566343,0.131578947368421,348000,1004000,8.76225645018412,4.44882548211584,1.58097887784372,7.83039357608432,-8.42525387644646,-3.58727100006035
"704",1,6759.52057532234,8.81870724571171,0.246666666666667,356000,1004000,8.57429888591305,1.93067538032062,0.261738420055994,8.79280180927539,-4.05709333900138,-3.17606497110037
"705",1,456.904180197803,6.1244736975705,0.0333333333333333,364000,1004000,8.55254648164056,4.36422107921782,1.29710784888744,7.05081041052989,-3.99939632166449,-3.1311304356727
"706",1,516.891951091896,6.24783386058123,0.0540540540540541,372000,1004000,7.57685787506734,3.14794423975007,1.50993190747359,7.51596656202984,-2.70639662249359,-1.53886145579075
"707",1,3072.31804540365,8.03018761931349,0.0138888888888889,380000,1004000,6.7567182305312,3.85161614333743,2.11797057411958,6.47267773617117,-1.68334786322713,-0.607618731440791
"708",0,0,NA,0,388000,1004000,6.03186721868122,3.41348978134461,0.751526277667067,-15.2266878516827,-0.962964982933376,0.0569734440347173
"709",0,0,NA,0,396000,1004000,5.08514482469318,2.94760563962581,0.751734008493063,-15.2216628747484,0.702869816873508,0.804253706558538
"710",1,94.0803687608631,4.54414940379467,0.0133333333333333,404000,1004000,4.61659843572968,0.545192708108202,1.70367875072682,6.58143507016856,1.27232083920866,1.1438716974308
"711",1,879.819341901578,6.77971659310304,0.00666666666666667,412000,1004000,4.45810584821517,4.2753095575028,1.51008412464247,5.80329628225462,1.19515072280161,1.25564680838662
"712",0,0,NA,0,420000,1004000,4.25313045727207,2.59096648478436,0.750887237813128,-15.2421548413199,1.52131892710013,1.39827649590291
"713",0,0,NA,0,428000,1004000,4.05282290464007,2.5117589775996,0.750618162947471,-15.248671328486,1.82027863228182,1.53580450246469
"714",0,0,NA,0,436000,1004000,3.87933866182807,2.44511764408411,0.74942151232101,-15.2776802795051,1.87517262883592,1.65361276318196
"715",0,0,NA,0,444000,1004000,3.67191442571783,2.36775555057578,0.746721051149223,-15.3433148634673,1.8942366071585,1.79307023031246
"716",0,0,NA,0,452000,1004000,3.45968636524287,2.29113455098403,0.742147221271576,-15.4550249541128,1.87487345399116,1.93437132781272
"717",0,0,NA,0,460000,1004000,3.35593026033411,2.25458277965437,0.73571545849692,-15.6132830673656,1.60765077209252,2.00299662236955
"718",0,0,NA,0,468000,1004000,3.23591343260102,2.21302935864869,0.728270394266483,-15.7982110444903,1.72597504844892,2.08203750809626
"719",0,0,NA,0,476000,1004000,3.37355263243856,2.26074951792994,0.7213271199681,-15.9723867243856,1.3982139231293,1.99136076696645
"720",1,156.599055982626,5.05368875533053,0.00675675675675676,484000,1004000,3.76781440326176,2.43975306183659,0.234250057147771,5.08525385474423,0.636324227218015,1.72877158138626
"721",1,23.4353383767047,3.15424507021665,0.0202702702702703,492000,1004000,3.9507521383573,1.48361739893907,1.93369498756126,6.36677953582276,0.949741674766025,1.60525485429721
"722",0,0,NA,0,5e+05,1004000,4.54341504777975,2.71020716814928,0.7181905712167,-16.0516191641354,0.0217801806788441,1.19565553700363
"723",1,245.182644020572,5.50200341860647,0.0133333333333333,508000,1004000,4.61759578770537,2.17666106404577,0.855776041477936,5.91680679396071,0.78191079996284,1.14316386822904
"724",0,0,NA,0,516000,1004000,4.97347234192677,2.89702387018137,0.732066590325783,-15.7036823121031,0.326034906189792,0.886594087857599
"725",0,0,NA,0,524000,1004000,4.91350041674274,2.87021893252218,0.739102436686287,-15.5297723775535,0.940986711858335,0.930428607672573
"726",0,0,NA,0,532000,1004000,4.85423116319895,2.84397174139019,0.743316113130473,-15.4264108737149,1.16961907225436,0.973498733091364
"727",0,0,NA,0,540000,1004000,4.88638604995622,2.85818149908365,0.743405676199579,-15.424220256139,0.743729604388483,0.950162564259851
"728",1,602.503669471638,6.40109375575562,0.00704225352112676,548000,1004000,4.7215690691501,3.42923400257664,0.863753672719747,6.04472678553422,0.773817120788816,1.06904874305924
"729",1,9.28673015109207,2.22858651574332,0.00657894736842105,556000,1004000,4.66812516728505,2.39280558068692,1.77965534815706,5.21836465447762,0.345357113162979,1.10722627996734
"730",1,73.1358092029066,4.2923181127874,0.00675675675675676,564000,1004000,4.57034238489539,1.03175206897637,1.21996583107926,5.30066581754507,0.152951521926711,1.17663721602182
"731",1,284.36894354074,5.65027249203927,0.0128205128205128,572000,1004000,4.24678522508857,2.79376576168009,0.662818549212031,5.89145741976837,0.942443720590347,1.40265982517893
"732",0,0,NA,0,580000,1004000,4.36659811347318,2.63693815145365,0.714652265381483,-16.1414168202242,0.498267157500817,1.31957519914928
"733",0,0,NA,0,588000,1004000,4.27224614352544,2.59865472489834,0.713364293697697,-16.1742143017087,1.08955554217376,1.38506013535189
"734",0,0,NA,0,596000,1004000,4.542536353605,2.70983806958171,0.714082802445837,-16.1559105809466,0.639493321144918,1.19627546473648
"735",1,156.916425179798,5.05571333991819,0.00675675675675676,604000,1004000,4.90042905256956,0.860199191394238,0.0803970213828223,5.05942106194153,0.0127709398822168,0.939948457560075
